city,timestamp,temperature,season
New York,2010-04-02,14.729680644097101,spring
New York,2010-04-03,11.161484071127559,spring
New York,2010-04-04,6.482422136222756,spring
New York,2010-04-05,22.879284739874038,spring
New York,2010-04-06,18.08261146122559,spring
New York,2010-04-07,20.99325714915684,spring
New York,2010-04-08,20.544903282743654,spring
New York,2010-04-09,21.13558786212834,spring
New York,2010-04-10,9.365187374553713,spring
New York,2010-04-11,5.9150259178616,spring
New York,2010-04-12,9.49194146732597,spring
New York,2010-04-13,5.4069941774410974,spring
New York,2010-04-14,10.350900930064057,spring
New York,2010-04-15,8.340027752611238,spring
New York,2010-04-16,9.78821678948363,spring
New York,2010-04-17,5.004384457391482,spring
New York,2010-04-18,15.916758675107904,spring
New York,2010-04-19,12.568494613181981,spring
New York,2010-04-20,6.977986173130067,spring
New York,2010-04-21,3.7333399562407488,spring
New York,2010-04-22,4.145980028953392,spring
New York,2010-04-23,10.21186296017701,spring
New York,2010-04-24,16.64493050718295,spring
New York,2010-04-25,16.181569535319532,spring
New York,2010-04-26,14.763373143600393,spring
New York,2010-04-27,12.720441296764658,spring
New York,2010-04-28,9.226776013352564,spring
New York,2010-04-29,13.781583395775286,spring
New York,2010-04-30,9.0002351023995,spring
New York,2010-05-01,12.550233642828749,spring
New York,2010-05-02,9.300735803344429,spring
New York,2010-05-03,5.8838420529418505,spring
New York,2010-05-04,13.192946365917797,spring
New York,2010-05-05,5.9463578082799,spring
New York,2010-05-06,5.596452136681811,spring
New York,2010-05-07,5.009163012213465,spring
New York,2010-05-08,10.04248325973398,spring
New York,2010-05-09,10.334267260275864,spring
New York,2010-05-10,17.74543404509746,spring
New York,2010-05-11,8.499490998851257,spring
New York,2010-05-12,18.014208836203096,spring
New York,2010-05-13,7.727241313292519,spring
New York,2010-05-14,12.450683939204177,spring
New York,2010-05-15,13.23194042978374,spring
New York,2010-05-16,21.37257013365546,spring
New York,2010-05-17,17.499217001744967,spring
New York,2010-05-18,8.79683211044594,spring
New York,2010-05-19,12.659059019486573,spring
New York,2010-05-20,11.384735216367352,spring
New York,2010-05-21,12.892877103641755,spring
New York,2010-05-22,17.13049167364754,spring
New York,2010-05-23,13.466223391620211,spring
New York,2010-05-24,4.536366461029777,spring
New York,2010-05-25,4.719454196179294,spring
New York,2010-05-26,8.96051474268016,spring
New York,2010-05-27,-1.6638667130324851,spring
New York,2010-05-28,13.1889155569791,spring
New York,2010-05-29,8.337112800918105,spring
New York,2010-05-30,3.1236903661215347,spring
New York,2010-05-31,7.493556271541711,spring
New York,2010-06-01,25.021523948016977,summer
New York,2010-06-02,22.623876725351867,summer
New York,2010-06-03,30.151367600400476,summer
New York,2010-06-04,21.795994054082943,summer
New York,2010-06-05,21.1033995435842,summer
New York,2010-06-06,28.171895249223063,summer
New York,2010-06-07,31.08279003609927,summer
New York,2010-06-08,24.591668575130758,summer
New York,2010-06-09,30.54081254953526,summer
New York,2010-06-10,19.775714298469588,summer
New York,2010-06-11,22.656122930765427,summer
New York,2010-06-12,18.48717370061406,summer
New York,2010-06-13,23.4620326640986,summer
New York,2010-06-14,27.770888258082014,summer
New York,2010-06-15,18.095504131286525,summer
New York,2010-06-16,30.918380625966208,summer
New York,2010-06-17,19.729397862464175,summer
New York,2010-06-18,26.455337486942685,summer
New York,2010-06-19,25.015796871972466,summer
New York,2010-06-20,19.42896455360091,summer
New York,2010-06-21,40.63801302192897,summer
New York,2010-06-22,27.216311504810605,summer
New York,2010-06-23,31.85087304571834,summer
New York,2010-06-24,26.929211499129238,summer
New York,2010-06-25,32.01756390830985,summer
New York,2010-06-26,20.86501531174452,summer
New York,2010-06-27,28.391650416265087,summer
New York,2010-06-28,31.157648793763148,summer
New York,2010-06-29,23.47845561493726,summer
New York,2010-06-30,20.13304916540019,summer
New York,2010-07-01,25.814008625619955,summer
New York,2010-07-02,19.451411116472094,summer
New York,2010-07-03,29.485799802246504,summer
New York,2010-07-04,32.88302521761531,summer
New York,2010-07-05,13.748483984813154,summer
New York,2010-07-06,18.5014493857126,summer
New York,2010-07-07,21.445374694961256,summer
New York,2010-07-08,26.330786529899004,summer
New York,2010-07-09,31.500010471743124,summer
New York,2010-07-10,21.988982179066802,summer
New York,2010-07-11,29.115655431340365,summer
New York,2010-07-12,31.90285949241565,summer
New York,2010-07-13,32.34909817756227,summer
New York,2010-07-14,29.461414059228545,summer
New York,2010-07-15,25.996334372933458,summer
New York,2010-07-16,28.671816781172566,summer
New York,2010-07-17,14.95418675595515,summer
New York,2010-07-18,25.376770981262304,summer
New York,2010-07-19,21.01011794546603,summer
New York,2010-07-20,31.46344403909223,summer
New York,2010-07-21,29.10488173574504,summer
New York,2010-07-22,30.76265718555928,summer
New York,2010-07-23,26.034105608497182,summer
New York,2010-07-24,26.962007381145675,summer
New York,2010-07-25,19.475816454763795,summer
New York,2010-07-26,27.40796701043912,summer
New York,2010-07-27,27.715532106820564,summer
New York,2010-07-28,19.358849116930138,summer
New York,2010-07-29,22.738998893811875,summer
New York,2010-07-30,26.55014754637049,summer
New York,2010-07-31,19.18125682334349,summer
New York,2010-08-01,17.8669281322098,summer
New York,2010-08-02,25.377119126469402,summer
New York,2010-08-03,20.73514347501297,summer
New York,2010-08-04,27.301386546421853,summer
New York,2010-08-05,20.77720402721014,summer
New York,2010-08-06,20.690529777918666,summer
New York,2010-08-07,23.488061019396586,summer
New York,2010-08-08,25.871454218476362,summer
New York,2010-08-09,24.220227308049267,summer
New York,2010-08-10,30.63128513095773,summer
New York,2010-08-11,21.312807575156437,summer
New York,2010-08-12,26.678916616303653,summer
New York,2010-08-13,34.1397659794702,summer
New York,2010-08-14,21.596043086570848,summer
New York,2010-08-15,20.951009619080093,summer
New York,2010-08-16,26.273329264399646,summer
New York,2010-08-17,29.671727426923233,summer
New York,2010-08-18,19.94499066107081,summer
New York,2010-08-19,13.24981596045397,summer
New York,2010-08-20,19.603020470387364,summer
New York,2010-08-21,17.419771653337907,summer
New York,2010-08-22,29.707231035035953,summer
New York,2010-08-23,21.01872210797324,summer
New York,2010-08-24,26.411055417141917,summer
New York,2010-08-25,14.046051649634032,summer
New York,2010-08-26,32.26828535066762,summer
New York,2010-08-27,25.80137679079852,summer
New York,2010-08-28,24.31389959839531,summer
New York,2010-08-29,27.169552793635436,summer
New York,2010-08-30,26.385019148438467,summer
New York,2010-08-31,19.484193578664986,summer
New York,2010-09-01,7.318046496983054,autumn
New York,2010-09-02,24.504614418180772,autumn
New York,2010-09-03,4.196421514385733,autumn
New York,2010-09-04,15.586525419694892,autumn
New York,2010-09-05,20.313812647179944,autumn
New York,2010-09-06,13.104582294195646,autumn
New York,2010-09-07,13.72611819912959,autumn
New York,2010-09-08,7.792570647026178,autumn
New York,2010-09-09,18.642253458081342,autumn
New York,2010-09-10,12.152282696247692,autumn
New York,2010-09-11,18.166594485940955,autumn
New York,2010-09-12,18.617779498943577,autumn
New York,2010-09-13,7.742243164044212,autumn
New York,2010-09-14,9.758849536335392,autumn
New York,2010-09-15,15.182498932768336,autumn
New York,2010-09-16,15.18160705757501,autumn
New York,2010-09-17,15.08611978405575,autumn
New York,2010-09-18,13.676067075815924,autumn
New York,2010-09-19,7.007652277923264,autumn
New York,2010-09-20,11.39084114961968,autumn
New York,2010-09-21,15.770429993811701,autumn
New York,2010-09-22,12.544969521376716,autumn
New York,2010-09-23,7.76577446432941,autumn
New York,2010-09-24,12.685960775906022,autumn
New York,2010-09-25,15.701804497910326,autumn
New York,2010-09-26,10.554229318039859,autumn
New York,2010-09-27,14.316080397057648,autumn
New York,2010-09-28,14.77721847229479,autumn
New York,2010-09-29,8.767978481841869,autumn
New York,2010-09-30,20.23806337502235,autumn
New York,2010-10-01,15.592171046223175,autumn
New York,2010-10-02,15.922274989835769,autumn
New York,2010-10-03,16.082412337671453,autumn
New York,2010-10-04,14.872995622860222,autumn
New York,2010-10-05,15.509814722386452,autumn
New York,2010-10-06,4.615671558005836,autumn
New York,2010-10-07,12.549338939275174,autumn
New York,2010-10-08,11.348833940283875,autumn
New York,2010-10-09,17.353476191462843,autumn
New York,2010-10-10,19.160548515288703,autumn
New York,2010-10-11,19.010720375123398,autumn
New York,2010-10-12,22.400072627682636,autumn
New York,2010-10-13,17.925653039356384,autumn
New York,2010-10-14,13.368762186509699,autumn
New York,2010-10-15,18.525445005745713,autumn
New York,2010-10-16,10.08329232532896,autumn
New York,2010-10-17,21.191261554362992,autumn
New York,2010-10-18,12.476794945802848,autumn
New York,2010-10-19,17.97791768091716,autumn
New York,2010-10-20,10.483921235923042,autumn
New York,2010-10-21,19.35139099227223,autumn
New York,2010-10-22,14.942373703078024,autumn
New York,2010-10-23,8.603360346824262,autumn
New York,2010-10-24,11.296045961251146,autumn
New York,2010-10-25,6.901443948958747,autumn
New York,2010-10-26,16.31696846625388,autumn
New York,2010-10-27,11.903319886180643,autumn
New York,2010-10-28,13.15054235420254,autumn
New York,2010-10-29,12.955774167960184,autumn
New York,2010-10-30,13.566081705563729,autumn
New York,2010-10-31,7.404826889430299,autumn
New York,2010-11-01,12.700834264989433,autumn
New York,2010-11-02,6.407396452570389,autumn
New York,2010-11-03,1.0979446462965043,autumn
New York,2010-11-04,15.376953692085397,autumn
New York,2010-11-05,13.725422527760495,autumn
New York,2010-11-06,8.994537571963571,autumn
New York,2010-11-07,9.726438186156056,autumn
New York,2010-11-08,6.133415482548102,autumn
New York,2010-11-09,9.737331104569224,autumn
New York,2010-11-10,15.756915395810385,autumn
New York,2010-11-11,13.217785181965924,autumn
New York,2010-11-12,17.732438927579604,autumn
New York,2010-11-13,8.690527191955802,autumn
New York,2010-11-14,11.141399755859682,autumn
New York,2010-11-15,19.456563076035184,autumn
New York,2010-11-16,17.344987958978425,autumn
New York,2010-11-17,20.03717066294204,autumn
New York,2010-11-18,11.484487063793285,autumn
New York,2010-11-19,19.347228289124835,autumn
New York,2010-11-20,22.26886968373539,autumn
New York,2010-11-21,22.87835437700328,autumn
New York,2010-11-22,10.511020618935305,autumn
New York,2010-11-23,19.598416137125653,autumn
New York,2010-11-24,21.551496929428133,autumn
New York,2010-11-25,26.538142134298923,autumn
New York,2010-11-26,12.169414997154536,autumn
New York,2010-11-27,16.06376290762951,autumn
New York,2010-11-28,8.874440826247081,autumn
New York,2010-11-29,11.64063664492146,autumn
New York,2010-11-30,14.174024169651492,autumn
New York,2010-12-01,4.968309472450534,winter
New York,2010-12-02,-6.34969088773349,winter
New York,2010-12-03,-6.460435205846023,winter
New York,2010-12-04,7.768126780233558,winter
New York,2010-12-05,-2.819293998095493,winter
New York,2010-12-06,-6.126527058340204,winter
New York,2010-12-07,3.715224364652932,winter
New York,2010-12-08,2.2674144700406287,winter
New York,2010-12-09,2.376014724172476,winter
New York,2010-12-10,-3.2579257420108823,winter
New York,2010-12-11,-3.928935515729891,winter
New York,2010-12-12,4.502696411384157,winter
New York,2010-12-13,6.2632351788924865,winter
New York,2010-12-14,-3.7232536206889897,winter
New York,2010-12-15,0.5682023196821578,winter
New York,2010-12-16,4.466352507099443,winter
New York,2010-12-17,-9.68814048268177,winter
New York,2010-12-18,-2.453157105511224,winter
New York,2010-12-19,-5.2112436402031665,winter
New York,2010-12-20,1.8265335103581584,winter
New York,2010-12-21,-0.15856059934232294,winter
New York,2010-12-22,0.653753037226975,winter
New York,2010-12-23,0.9555472881064349,winter
New York,2010-12-24,5.747109095091091,winter
New York,2010-12-25,3.8380480867772206,winter
New York,2010-12-26,-7.598131934805679,winter
New York,2010-12-27,5.069363766664441,winter
New York,2010-12-28,6.071495891402705,winter
New York,2010-12-29,7.370171875456636,winter
New York,2010-12-30,4.289503133440028,winter
New York,2010-12-31,0.8316833176845939,winter
New York,2011-01-01,-0.2838753325941552,winter
New York,2011-01-02,3.4632668031285743,winter
New York,2011-01-03,6.445207850680832,winter
New York,2011-01-04,-3.270017112085795,winter
New York,2011-01-05,-0.5199993718033766,winter
New York,2011-01-06,-2.5614742891517657,winter
New York,2011-01-07,9.029387538461123,winter
New York,2011-01-08,-1.1666275711476541,winter
New York,2011-01-09,-2.542643041573318,winter
New York,2011-01-10,1.4476458821595584,winter
New York,2011-01-11,8.758167488996156,winter
New York,2011-01-12,-5.170526363168413,winter
New York,2011-01-13,-10.329771057684734,winter
New York,2011-01-14,-4.754779886252267,winter
New York,2011-01-15,1.7131935341820994,winter
New York,2011-01-16,-0.3057762717789265,winter
New York,2011-01-17,10.996632875127759,winter
New York,2011-01-18,9.512051064844721,winter
New York,2011-01-19,-7.402187572653066,winter
New York,2011-01-20,-0.3408681506979173,winter
New York,2011-01-21,10.645199014728256,winter
New York,2011-01-22,-1.236641360978438,winter
New York,2011-01-23,5.206039749166105,winter
New York,2011-01-24,8.689852610680184,winter
New York,2011-01-25,7.2498304059742,winter
New York,2011-01-26,-3.3602846240165727,winter
New York,2011-01-27,10.31535888739776,winter
New York,2011-01-28,-3.5664487101477156,winter
New York,2011-01-29,-2.500093401735955,winter
New York,2011-01-30,2.881520693868647,winter
New York,2011-01-31,2.239097449990276,winter
New York,2011-02-01,4.048300731138122,winter
New York,2011-02-02,-0.4170250192797499,winter
New York,2011-02-03,6.120412174311932,winter
New York,2011-02-04,-1.9437441223416156,winter
New York,2011-02-05,-4.306366669534852,winter
New York,2011-02-06,2.2631572132931868,winter
New York,2011-02-07,-0.9666042340360564,winter
New York,2011-02-08,-1.4642157529001576,winter
New York,2011-02-09,6.991233656376407,winter
New York,2011-02-10,1.9079679921247497,winter
New York,2011-02-11,-5.320687762804502,winter
New York,2011-02-12,2.104793801072547,winter
New York,2011-02-13,-0.19201618900859463,winter
New York,2011-02-14,-4.525277828595324,winter
New York,2011-02-15,6.496544290412638,winter
New York,2011-02-16,1.5792695086093824,winter
New York,2011-02-17,11.31258265675605,winter
New York,2011-02-18,-7.731603939071182,winter
New York,2011-02-19,5.655382963022207,winter
New York,2011-02-20,-2.69134733751514,winter
New York,2011-02-21,-0.260959661938126,winter
New York,2011-02-22,-4.991465319263972,winter
New York,2011-02-23,3.8767191716816103,winter
New York,2011-02-24,-2.0660929064882367,winter
New York,2011-02-25,-5.052970767047247,winter
New York,2011-02-26,1.5063687529987904,winter
New York,2011-02-27,-6.360147888715009,winter
New York,2011-02-28,-2.7665873071804787,winter
New York,2011-03-01,11.01912301158112,spring
New York,2011-03-02,10.776740249138644,spring
New York,2011-03-03,12.79749631772196,spring
New York,2011-03-04,7.904078633109626,spring
New York,2011-03-05,0.628393038903635,spring
New York,2011-03-06,5.554696930505583,spring
New York,2011-03-07,18.227410848846986,spring
New York,2011-03-08,8.092783611988946,spring
New York,2011-03-09,2.5380728953268683,spring
New York,2011-03-10,17.055642380516982,spring
New York,2011-03-11,4.9550331523579105,spring
New York,2011-03-12,4.748624308405924,spring
New York,2011-03-13,9.339368047097212,spring
New York,2011-03-14,9.10716425851514,spring
New York,2011-03-15,11.857942920826297,spring
New York,2011-03-16,13.145225381810164,spring
New York,2011-03-17,9.92274458726729,spring
New York,2011-03-18,3.728094541649277,spring
New York,2011-03-19,9.643601390067992,spring
New York,2011-03-20,19.206133413066958,spring
New York,2011-03-21,10.107556354865151,spring
New York,2011-03-22,15.014324848454343,spring
New York,2011-03-23,2.197460727207753,spring
New York,2011-03-24,12.10483021353382,spring
New York,2011-03-25,14.609828403190338,spring
New York,2011-03-26,12.876496054274547,spring
New York,2011-03-27,17.91820291690328,spring
New York,2011-03-28,23.25455610564113,spring
New York,2011-03-29,15.969083489149744,spring
New York,2011-03-30,8.975652244885902,spring
New York,2011-03-31,8.875746638467389,spring
New York,2011-04-01,3.7456981242386256,spring
New York,2011-04-02,6.163120953491912,spring
New York,2011-04-03,4.67936735106932,spring
New York,2011-04-04,2.461562115606842,spring
New York,2011-04-05,13.878168403169813,spring
New York,2011-04-06,7.801179964658424,spring
New York,2011-04-07,9.222591016456349,spring
New York,2011-04-08,7.4918827805546595,spring
New York,2011-04-09,13.7770420778818,spring
New York,2011-04-10,17.747451523978874,spring
New York,2011-04-11,23.663781785004165,spring
New York,2011-04-12,12.215407883409426,spring
New York,2011-04-13,5.320950904963179,spring
New York,2011-04-14,11.715999978435041,spring
New York,2011-04-15,9.207533944316303,spring
New York,2011-04-16,19.879179036674067,spring
New York,2011-04-17,14.350407350447352,spring
New York,2011-04-18,13.85824832222075,spring
New York,2011-04-19,9.159449317104201,spring
New York,2011-04-20,19.85987585293302,spring
New York,2011-04-21,12.117832512407661,spring
New York,2011-04-22,15.223163024975216,spring
New York,2011-04-23,10.447717123180722,spring
New York,2011-04-24,16.66416387286228,spring
New York,2011-04-25,10.214884885444587,spring
New York,2011-04-26,4.260958295074344,spring
New York,2011-04-27,6.226439979654884,spring
New York,2011-04-28,8.357826700553227,spring
New York,2011-04-29,9.132055927425018,spring
New York,2011-04-30,3.0234499438994895,spring
New York,2011-05-01,6.3779305706455425,spring
New York,2011-05-02,12.550596869912066,spring
New York,2011-05-03,14.49175525609667,spring
New York,2011-05-04,7.974137919968002,spring
New York,2011-05-05,7.808748155161806,spring
New York,2011-05-06,15.457181023959022,spring
New York,2011-05-07,8.022520975651215,spring
New York,2011-05-08,15.641404929311676,spring
New York,2011-05-09,0.9717544639021156,spring
New York,2011-05-10,9.238849896092338,spring
New York,2011-05-11,14.48369926445167,spring
New York,2011-05-12,10.372366672611374,spring
New York,2011-05-13,9.963045240254889,spring
New York,2011-05-14,14.64445389810011,spring
New York,2011-05-15,6.3267012724245095,spring
New York,2011-05-16,13.091521651331487,spring
New York,2011-05-17,7.123744895182,spring
New York,2011-05-18,8.454909377901512,spring
New York,2011-05-19,8.238357179538994,spring
New York,2011-05-20,16.056390056213694,spring
New York,2011-05-21,16.60568662987587,spring
New York,2011-05-22,5.181103638943627,spring
New York,2011-05-23,13.643630262439867,spring
New York,2011-05-24,2.516169901076432,spring
New York,2011-05-25,11.786746203387699,spring
New York,2011-05-26,7.273249667209134,spring
New York,2011-05-27,9.72518537044634,spring
New York,2011-05-28,1.269954135970309,spring
New York,2011-05-29,8.007012635825188,spring
New York,2011-05-30,9.284571587028067,spring
New York,2011-05-31,2.2578311281853667,spring
New York,2011-06-01,24.80130624733565,summer
New York,2011-06-02,27.85301323373608,summer
New York,2011-06-03,25.10945854967632,summer
New York,2011-06-04,18.642424635594594,summer
New York,2011-06-05,21.53699275593561,summer
New York,2011-06-06,30.491340783010344,summer
New York,2011-06-07,22.28849362326322,summer
New York,2011-06-08,25.360332351863228,summer
New York,2011-06-09,18.975127526760893,summer
New York,2011-06-10,28.029034492356093,summer
New York,2011-06-11,23.52717253254657,summer
New York,2011-06-12,23.6504902667667,summer
New York,2011-06-13,25.328828859501154,summer
New York,2011-06-14,18.224066975673857,summer
New York,2011-06-15,24.205090698804845,summer
New York,2011-06-16,23.63535933445979,summer
New York,2011-06-17,28.314451485690913,summer
New York,2011-06-18,22.684340081105788,summer
New York,2011-06-19,25.01584086172019,summer
New York,2011-06-20,26.207415711001964,summer
New York,2011-06-21,18.65686107300848,summer
New York,2011-06-22,28.17380951725054,summer
New York,2011-06-23,15.959807292218219,summer
New York,2011-06-24,23.30128958338623,summer
New York,2011-06-25,28.72896132090913,summer
New York,2011-06-26,24.246865123951004,summer
New York,2011-06-27,27.787818681387648,summer
New York,2011-06-28,26.682066422011253,summer
New York,2011-06-29,19.256487011409632,summer
New York,2011-06-30,19.68505682770538,summer
New York,2011-07-01,18.51398503653778,summer
New York,2011-07-02,25.46210830666364,summer
New York,2011-07-03,28.06580320252633,summer
New York,2011-07-04,12.946930649709579,summer
New York,2011-07-05,21.392673920706716,summer
New York,2011-07-06,24.513016858689657,summer
New York,2011-07-07,32.08482205230456,summer
New York,2011-07-08,27.45361448745579,summer
New York,2011-07-09,14.82764837447766,summer
New York,2011-07-10,23.959133890569955,summer
New York,2011-07-11,36.52032109339241,summer
New York,2011-07-12,31.91023225290205,summer
New York,2011-07-13,22.79898125904074,summer
New York,2011-07-14,20.357261858266252,summer
New York,2011-07-15,30.76317091149971,summer
New York,2011-07-16,17.744989977473864,summer
New York,2011-07-17,31.532247360595058,summer
New York,2011-07-18,27.001978190600063,summer
New York,2011-07-19,28.96992953881199,summer
New York,2011-07-20,12.912937042804826,summer
New York,2011-07-21,25.152478784202838,summer
New York,2011-07-22,21.668629905409286,summer
New York,2011-07-23,28.615868142346695,summer
New York,2011-07-24,29.213806861710275,summer
New York,2011-07-25,26.031418556270623,summer
New York,2011-07-26,31.95636054685293,summer
New York,2011-07-27,16.756837148729083,summer
New York,2011-07-28,31.18886759949971,summer
New York,2011-07-29,19.024318971266908,summer
New York,2011-07-30,23.7674303536825,summer
New York,2011-07-31,20.932318291544817,summer
New York,2011-08-01,30.851049446260276,summer
New York,2011-08-02,26.868509071426995,summer
New York,2011-08-03,27.500432494136774,summer
New York,2011-08-04,23.722090417586784,summer
New York,2011-08-05,29.21493390536447,summer
New York,2011-08-06,29.86609127414333,summer
New York,2011-08-07,19.26340709296,summer
New York,2011-08-08,19.85715172127276,summer
New York,2011-08-09,23.60173221585032,summer
New York,2011-08-10,27.758885403462298,summer
New York,2011-08-11,16.233529826218284,summer
New York,2011-08-12,13.465811778609636,summer
New York,2011-08-13,28.427174430156626,summer
New York,2011-08-14,24.19293436518915,summer
New York,2011-08-15,19.021760267097807,summer
New York,2011-08-16,27.008289292232643,summer
New York,2011-08-17,22.149916944007625,summer
New York,2011-08-18,24.68286422501408,summer
New York,2011-08-19,37.300002915237414,summer
New York,2011-08-20,20.55710934948092,summer
New York,2011-08-21,23.29339472820802,summer
New York,2011-08-22,22.195295194143405,summer
New York,2011-08-23,23.48066826584232,summer
New York,2011-08-24,31.465225493199647,summer
New York,2011-08-25,25.445928523708165,summer
New York,2011-08-26,24.73801751167644,summer
New York,2011-08-27,22.03129986843501,summer
New York,2011-08-28,14.473270168035043,summer
New York,2011-08-29,31.301364685963406,summer
New York,2011-08-30,24.13379622777186,summer
New York,2011-08-31,23.58591379456047,summer
New York,2011-09-01,10.789276391337566,autumn
New York,2011-09-02,11.021738934616085,autumn
New York,2011-09-03,18.76769853199134,autumn
New York,2011-09-04,16.901867362161642,autumn
New York,2011-09-05,12.301582627992843,autumn
New York,2011-09-06,25.270892711547468,autumn
New York,2011-09-07,11.26985686221839,autumn
New York,2011-09-08,10.05722958695846,autumn
New York,2011-09-09,20.685789923593845,autumn
New York,2011-09-10,18.77841892960669,autumn
New York,2011-09-11,17.35190436327519,autumn
New York,2011-09-12,17.371193698945447,autumn
New York,2011-09-13,21.370993180171293,autumn
New York,2011-09-14,14.798516993561138,autumn
New York,2011-09-15,8.674564515014524,autumn
New York,2011-09-16,8.117624536250982,autumn
New York,2011-09-17,13.772857668885647,autumn
New York,2011-09-18,12.27425753345165,autumn
New York,2011-09-19,14.267014517182634,autumn
New York,2011-09-20,9.359850649714822,autumn
New York,2011-09-21,15.34631156980027,autumn
New York,2011-09-22,10.596295875381319,autumn
New York,2011-09-23,11.109419784830338,autumn
New York,2011-09-24,14.964321346325102,autumn
New York,2011-09-25,4.107464850254656,autumn
New York,2011-09-26,19.77106522497295,autumn
New York,2011-09-27,17.41241867866848,autumn
New York,2011-09-28,12.300975531107753,autumn
New York,2011-09-29,20.652760058436385,autumn
New York,2011-09-30,18.236265810356247,autumn
New York,2011-10-01,10.233100954860898,autumn
New York,2011-10-02,23.049290248626328,autumn
New York,2011-10-03,8.029682183033575,autumn
New York,2011-10-04,4.417173690710172,autumn
New York,2011-10-05,9.240749874792424,autumn
New York,2011-10-06,11.65700866527103,autumn
New York,2011-10-07,13.404318031055592,autumn
New York,2011-10-08,9.714432821606419,autumn
New York,2011-10-09,12.219654588012826,autumn
New York,2011-10-10,12.5474544059621,autumn
New York,2011-10-11,14.585486698830861,autumn
New York,2011-10-12,16.059271112877386,autumn
New York,2011-10-13,18.777890764256213,autumn
